adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/mErnrp6gxgSw7eYVnuos3k8EkWf.jpg,"[18, 27, 53, 36]",9095,en,Mary Reilly,"A housemaid falls in love with Dr. Jekyll and his darkly mysterious counterpart, Mr. Hyde.",12.14,/eAOPWQdwytdRaLK3VXi7JFJFqmj.jpg,1996-02-23,Mary Reilly,False,5.9,204
False,/jnykzIK6NBsNR7frFqK8YHnQWIX.jpg,[35],363869,it,Belli di papà,"Italian remake of the Mexican 2013 hit, ""We the nobles""",4.749,/3p6ulk24gzBqMSjPvf2vemIn9bL.jpg,2015-10-29,Belli di papà,False,5.9,216
False,/eezsbzYPbYKjjh6E1XHDBNlLynh.jpg,"[878, 28, 12, 35]",98566,en,Teenage Mutant Ninja Turtles,The city needs heroes. Darkness has settled over New York City as Shredder and his evil Foot Clan have an iron grip on everything from the police to the politicians. The future is grim until four unlikely outcast brothers rise from the sewers and discover their destiny as Teenage Mutant Ninja Turtles. The Turtles must work with fearless reporter April and her wise-cracking cameraman Vern Fenwick to save the city and unravel Shredder's diabolical plan.,57.606,/azL2ThbJMIkts3ZMt3j1YgBUeDB.jpg,2014-08-07,Teenage Mutant Ninja Turtles,False,5.9,5341
False,/1U8DAdulaZMBqdmr0dDcsSRv1GK.jpg,"[35, 18, 10749]",17127,en,The Object of My Affection,"A pregnant New York social worker begins to develop romantic feelings for her gay best friend, and decides she'd rather raise her child with him, much to the dismay of her overbearing boyfriend.",11.65,/7LlWOHxcDu0Qsf70LnKwMYV63kb.jpg,1998-04-17,The Object of My Affection,False,5.9,201
False,/7gxdYov9pBPVVnct5M5RJsfN9do.jpg,"[35, 80, 10402]",13595,en,Airheads,The Lone Rangers have heavy-metal dreams and a single demo tape they can't get anyone to play. The solution: Hijack an AM rock station and hold the deejays hostage until they agree to broadcast the band's tape.,11.803,/caztkbLTC3GHkVljVsPHiTVh9Pl.jpg,1994-08-05,Airheads,False,5.9,463
False,/2e40LX95Zb3rXdXO5RdEHxG8zOE.jpg,"[35, 18]",495766,it,Sono tornato,"Mussolini reappears in Rome 72 years after his death, finding a Country still full of problems like racism and hate for politicians. Misguised for an actor, he sides with a young filmmaker and starts traveling along Italy to reconquer it.",5.444,/mUGKQqQ6IiwOdeOL7gKDB4dktrI.jpg,2018-02-01,Sono tornato,False,5.9,421
False,/cwlvBHkHuvHSvVmHtko1SxZryn8.jpg,"[28, 80, 18, 53]",13389,en,Righteous Kill,"Two veteran New York City detectives work to identify the possible connection between a recent murder and a case they believe they solved years ago; is there a serial killer on the loose, and did they perhaps put the wrong person behind bars?",14.4,/riskU1joB032Dm1tPLPpDKzAbwi.jpg,2008-09-11,Righteous Kill,False,5.9,835
False,/n4rEE6PiYG57qAQYmZpmsy5SuJ2.jpg,"[35, 10749]",38961,en,Tamara Drewe,"A young newspaper writer returns to her hometown in the English countryside, where her childhood home is being prepped for sale.",7.964,/y3IRqDX6SstW20FiqVBHE0qkWME.jpg,2010-07-14,Tamara Drewe,False,5.9,296
False,/9Fo9s7BtjczN3hpA8wNaMI98PMo.jpg,"[28, 35, 10752]",11519,en,1941,"In the days after the attack on Pearl Harbor, panic grips California, where a military officer leads a mob chasing a Japanese sub.",12.886,/npjGnJFPVNnGv2eH52jwMx4g86O.jpg,1979-12-14,1941,False,5.9,378
False,/qZGnTb3RX6hMPtFO0v9aYmuEwdm.jpg,"[53, 28, 80, 18]",130267,en,Seal Team Six: The Raid on Osama Bin Laden,"When the rumored whereabouts of Osama bin Laden are revealed, the CIA readies a team of seasoned U.S. Navy SEALs for the mission of a lifetime. Despite inconclusive evidence that bin Laden is inside the compound, and ignoring the possible ramifications of an unannounced attack on Pakistani soil, the Pentagon orders the attack. The SEAL Team bands together to complete their mission of justice in a riveting final showdown.",5.885,/hau6iHAIWJmlnaaZ0QRYZu9T6B1.jpg,2012-11-04,Seal Team Six: The Raid on Osama Bin Laden,False,5.9,206
False,/w3LLngJIAA1R7Mp2S3G0HZl2R3H.jpg,"[16, 10751]",45772,en,Gnomeo & Juliet,"A version of Shakespeare's play, set in the world of warring indoor and outdoor gnomes. Garden gnomes Gnomeo and Juliet have as many obstacles to overcome as their quasi namesakes when they are caught up in a feud between neighbors. But with plastic pink flamingos and lawnmower races in the mix, can this young couple find lasting happiness?",20.242,/vVQwgfS9gSFviVT4gS7tZAmhRFc.jpg,2011-01-13,Gnomeo & Juliet,False,5.9,1474
False,/yXqNFTsp2P3fSkSQvs0vxkQF586.jpg,"[12, 35, 10751, 14]",10488,en,Nim's Island,A young girl inhabits an isolated island with her scientist father and communicates with a reclusive author of the novel she's reading.,13.526,/lLDYajwHVQlWgvTWF1ThnzcCaYh.jpg,2008-04-03,Nim's Island,False,5.9,876
False,/qFZKou1QnTDqCMNXy4rM5jOoTe6.jpg,"[35, 27, 878]",10127,en,Critters 2,"A batch of unhatched critter eggs are mistaken for Easter eggs by the country-folk inhabitants of Grover's Bend and, before long, the ferocious furballs are on the rampage again.",14.26,/5rR3dVJXnXskkBBWKbLg5EDKWtT.jpg,1988-04-29,Critters 2,False,5.9,250
False,/lLKQCtN7IyPLGGWIuF9OP5O5m5Q.jpg,"[35, 10751]",58224,en,Mr. Popper's Penguins,"Jim Carrey stars as Tom Popper, a successful businessman who’s clueless when it comes to the really important things in life...until he inherits six “adorable” penguins, each with its own unique personality. Soon Tom’s rambunctious roommates turn his swank New York apartment into a snowy winter wonderland — and the rest of his world upside-down.",20.093,/s1P0IRFYp0GYuzkeKmGyLSbJ2dd.jpg,2011-06-17,Mr. Popper's Penguins,False,5.9,2132
False,/zkLY2Q7B0nPIezXe8YlFzk5T4td.jpg,"[35, 18, 10749]",38031,en,You Will Meet a Tall Dark Stranger,"Two married couples find only trouble and heartache as their complicated lives unfold. After 40 years of marriage, Alfie leaves his wife to pursue what he thinks is happiness with a call girl. His wife, Helena, reeling from abandonment, decides to follow the advice of a psychic. Sally, the daughter of Alfie and Helena, is unhappy in her marriage and develops a crush on her boss, while her husband, Roy, falls for a woman engaged to be married.",10.017,/oBhnI8UZQzTkAH1LMEtrBUmfpjS.jpg,2010-05-23,You Will Meet a Tall Dark Stranger,False,5.9,610
False,/44NKDbKbzr8EDWliyy1lVe64jnN.jpg,"[14, 28, 18]",37958,en,Immortals,"Theseus is a mortal man chosen by Zeus to lead the fight against the ruthless King Hyperion, who is on a rampage across Greece to obtain a weapon that can destroy humanity.",14.635,/swJ3VuuSMJUDoi899VuXG5OqmPG.jpg,2011-11-10,Immortals,False,5.9,1887
False,/n55bDZJxKxMqCew6fDHul1kpXfN.jpg,"[53, 28, 18]",30618,en,Bunraku,"In a world with no guns, a mysterious drifter, a bartender and a young samurai plot revenge against a ruthless leader and his army of thugs, headed by nine diverse and deadly assassins.",8.309,/u5INPVPQ8v6IG7rR9aph1iU4ErR.jpg,2010-09-01,Bunraku,False,5.9,221
False,/sqY4MVhtCCwQsUaiO9ge3HLSfYy.jpg,"[10752, 36, 28, 12, 18, 10749]",1966,en,Alexander,"Alexander, the King of Macedonia, leads his legions against the giant Persian Empire. After defeating the Persians, he leads his army across the then known world, venturing farther than any westerner had ever gone, all the way to India.",16.248,/faVET7EulRCnYRwi65jnHqR2di8.jpg,2004-11-21,Alexander,False,5.9,2421
False,/rSC5gRZ2Wz1q7mfoS0UsxxIYP1L.jpg,"[80, 18, 53]",97614,en,Deadfall,"A thriller that follows two siblings who decide to fend for themselves in the wake of a botched casino heist, and their unlikely reunion during another family's Thanksgiving celebration.",12.681,/5ZM6uKhuEzWZD3xklmqKPuvq1Nj.jpg,2012-11-08,Deadfall,False,5.9,463
False,/6tuKT5N7DNxemNHk5OjgmbxiMBf.jpg,"[35, 10749]",62838,en,New Year's Eve,The lives of several couples and singles in New York intertwine over the course of New Year's Eve.,15.21,/nNh8PDzkx4dUdNYtlzAiprpNs5e.jpg,2011-12-08,New Year's Eve,False,5.9,1686
False,/9VEOQvCnd8T8wILgyqjKgyhALw4.jpg,"[28, 80, 53]",324542,en,Sleepless,"Undercover Las Vegas police officer Vincent Downs, who has got a lot of enemies, is caught in a high stakes web of corrupt cops and the mob-controlled casino underground. When a heist goes wrong, a crew of homicidal gangsters gets T, Downs’ teenage son. In one sleepless night, he will have to rescue his son T (who they got), evade an internal affairs investigation and bring the kidnappers to justice.",23.84,/9WkUSY33MDPGmz0vtzbsfaxTHVa.jpg,2017-01-12,Sleepless,False,5.9,965
False,/naNzpfHcEMqN1OpxPf2ppWiV65O.jpg,"[28, 18, 53]",74998,en,Seeking Justice,"After his wife is assaulted, a husband enlists the services of a vigilante group to help him settle the score.",14.009,/lN3O0j1DKVnwhO1h5J3utrmrBF2.jpg,2011-09-02,Seeking Justice,False,5.9,709
False,/mO1EBrOMgWvzdzu8b2ajfRgop1I.jpg,"[35, 10751]",9893,en,Sleepover,"As their first year of high school looms ahead, best friends Julie, Hannah, Yancy and Farrah have one last summer sleepover. Little do they know they're about to embark on the adventure of a lifetime. Desperate to shed their nerdy status, they take part in a night-long scavenger hunt that pits them against their popular archrivals. Everything under the sun goes on -- from taking Yancy's father's car to sneaking into nightclubs!",11.134,/tU5O6KWJTG8PvLPWzOtabTijAjb.jpg,2004-07-09,Sleepover,False,5.9,348
False,/73ErgVm8Qdv1S4evSKOD1iERrKL.jpg,"[18, 53]",2176,en,The Glass House,"After the parents of Ruby and her younger brother, Rhett, are killed in a car crash, their parents' best friends, Erin and Terry Glass, become their guardians. The children hear promises of a world of opulence and California fun -- all they have to do is move into the Glasses' gated house. Before very long, though, Ruby suspects that Erin and Terry may not be the ideal guardians they seemed to be.",11.588,/6z52uWRcOHte8NFte2gXK0ApBPM.jpg,2001-09-14,The Glass House,False,5.9,630
False,/6ygab3XdrEG6uQCuqV80iSoEyIv.jpg,[35],505436,fr,Qu'est-ce qu'on a encore fait au bon Dieu ?,"Claude and Marie Verneuil face a new crisis. The four spouses of their daughters, David, Rachid, Chao and Charles decided to leave France for various reasons. Here they are imagining their lives elsewhere.",17.727,/uT9FhaKYzR8XQg0etoPiqQxaMj8.jpg,2019-01-30,Serial (Bad) Weddings 2,False,5.9,889
False,/904CrE3Mtp7buTpTnvKKz6Vhan5.jpg,[35],445605,it,Slam - Tutto per una ragazza,"Samuele is 16 and has a passion for skateboarding. He has big dreams: going to university, move to California, and travel, but things change when he meets Alice, who could be the girl of his life.",9.055,/2BJV0Q5IhyLk2nwH9zt9klVGoa1.jpg,2016-11-20,Slam,False,5.9,200
False,/z7GCavRiKV65mUIKesMITb3XGyE.jpg,"[53, 9648, 18, 12]",182560,en,Dark Places,A woman who survived the brutal killing of her family as a child is forced to confront the events of that day.,11.66,/acJXtT4ZX7nWIhOaCfSAGBxFw71.jpg,2015-03-31,Dark Places,False,5.9,957
False,/pGVfXPhI2KJVDS3AShyLPHEegsZ.jpg,[53],152259,en,Phantom,"The haunted Captain of a Soviet submarine holds the fate of the world in his hands. Forced to leave his family behind, he is charged with leading a covert mission cloaked in mystery.",16.754,/nmmFWpAXeDFTihERb27qsnVMhlr.jpg,2013-01-03,Phantom,False,5.9,214
False,/loFmABw8rEpXk8jZnpRKh9gEHDB.jpg,"[27, 53, 9648]",321258,en,The Boy,"An American nanny is shocked that her new English family's boy is actually a life-sized doll. After she violates a list of strict rules, disturbing events make her believe that the doll is really alive.",22.805,/hiGQ0Eae8hLQIQWJ1RvwtrhNT4i.jpg,2016-01-22,The Boy,False,5.9,2911
False,/p01c4KaaI8oqmKQqfrQiqYlHR6W.jpg,"[28, 53, 9648]",146198,en,Triple 9,A gang of criminals and corrupt cops plan the murder of a police officer in order to pull off their biggest heist yet across town.,22.344,/hMW4p1CBF8Q94PqQk8b2EyT4IJk.jpg,2016-02-19,Triple 9,False,5.9,1599
False,/lotmpj7pBqWoMSa4vdGnle15jSa.jpg,"[53, 28, 9648]",59965,en,Abduction,A young man sets out to uncover the truth about his life after finding his baby photo on a missing persons website.,15.686,/coL8O01xtvBTT6KsjGteDNglmKJ.jpg,2011-09-22,Abduction,False,5.9,2350
False,/6a3tiuwoM0vyytHkQHNmMppijCe.jpg,"[12, 14, 28, 53]",1995,en,Lara Croft: Tomb Raider,"English aristocrat Lara Croft is skilled in hand-to-hand combat and in the middle of a battle with a secret society. The shapely archaeologist moonlights as a tomb raider to recover lost antiquities and meets her match in the evil Powell, who's in search of a powerful relic.",23.846,/sJpl1EfHGZhbKtZ3fWTlwrpM1tH.jpg,2001-06-11,Lara Croft: Tomb Raider,False,5.9,4702
False,/35tBkTTIOjsrngPiDrqCz7NpKYK.jpg,"[28, 35, 80]",306,en,Beverly Hills Cop III,"Back in sunny southern California and on the trail of two murderers, Axel Foley again teams up with LA cop Billy Rosewood. Soon, they discover that an amusement park is being used as a front for a massive counterfeiting ring – and it's run by the same gang that shot Billy's boss.",15.302,/5vpUjm2wnR2cyrqEhpJTsu1pfhg.jpg,1994-05-24,Beverly Hills Cop III,False,5.9,1170
False,/pHdCS3FerQhAklu2JDEgpIuv5fP.jpg,"[27, 35]",413857,en,Tragedy Girls,Following two death-obsessed teenage girls who use their online show about real-life tragedies to send their small Midwestern town into a frenzy and cement their legacy as modern horror legends.,10.241,/ifngaBZDROgHz4sgSzL75TD90Ll.jpg,2017-10-20,Tragedy Girls,False,5.9,206
False,/rLSfzNLViUMzjcFp0iWeZMY52pv.jpg,"[14, 53, 18]",167810,en,Lost River,"A single mother is swept into a dark underworld, while her teenage son discovers a road that leads him to a secret underwater town.",9.712,/paG0O9cVcoQcXpNG8Nf0AnL7VWE.jpg,2015-04-08,Lost River,False,5.9,454
False,/c6VzS9jvifHrUajSP4RYiGINydo.jpg,"[28, 10751, 18, 12]",10495,en,The Karate Kid Part III,"Despondent over the closing of his karate school, Cobra Kai teacher John Kreese joins a ruthless businessman and martial artist to get revenge on Daniel and Mr. Miyagi.",21.018,/5qVjJGzPokkK7OYA65hYb1fGsJQ.jpg,1989-06-29,The Karate Kid Part III,False,5.9,982
False,/9mvdRoVrXNBt6y43tfJBlSoEysT.jpg,[53],44363,en,Frozen,"When three skiers find themselves stranded on a chair lift at a New England ski resort that has closed for the next week, they are forced to make life or death choices that prove to be more perilous than staying put and freezing to death.",19.914,/6SjRpaJg43iJnY0jlJ6c61tAKOo.jpg,2010-02-05,Frozen,False,5.9,1317
False,/2mHaowVF8x7U7sUPlgCo9xPJTzS.jpg,"[35, 18]",12596,en,Pushing Tin,Two air traffic controllers who thrive on living dangerously compete to outdo each other on several levels.,10.835,/tsdXOOUc1TCfywESe5HAPm4jWeH.jpg,1999-04-23,Pushing Tin,False,5.9,269
False,/tBwjL6MfcqzGLe6qpSnTmN0Cn1H.jpg,"[27, 53]",10280,en,Thinner,"A fat Lawyer finds himself growing ""Thinner"" when an old gypsy man places a hex on him. Now the lawyer must call upon his friends in organized crime to help him persuade the gypsy to lift the curse. Time is running out for the desperate lawyer as he draws closer to his own death, and grows ever thinner.",13.249,/wmnTIiRf3Nl5jhMlqLRXQY5msN6.jpg,1996-10-25,Thinner,False,5.9,369
False,/7KWvbP6qKRZjgL3Z7UteKLKMuiS.jpg,"[18, 10749]",7548,en,The Libertine,"The story of John Wilmot, a.k.a. the Earl of Rochester, a 17th century poet who famously drank and debauched his way to an early grave, only to earn posthumous critical acclaim for his life's work.",9.014,/c1DhLLnjRzqkGAeOjZnmZkfzXVs.jpg,2004-09-16,The Libertine,False,5.9,340
False,/wJMw7l0H4FaGCaF0ldkU2wPhd1E.jpg,"[28, 80, 53]",82,en,Miami Vice,"A case involving drug lords and murder in South Florida takes a personal turn for undercover detectives Sonny Crockett and Ricardo Tubbs. Unorthodox Crockett gets involved romantically with the Chinese-Cuban wife of a trafficker of arms and drugs, while Tubbs deals with an assault on those he loves.",19.697,/iJPSls4taB09EUKtLj6FjFSprb3.jpg,2006-07-27,Miami Vice,False,5.9,1168
